"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_2567_length_609_cov_2.077068_1",25.4751633962238,2.13363195170377,0.498609866845145,4.27916111087794,1.87599036682989e-05,0.000376370567345247
"NODE_2598_length_606_cov_1.107750_1",8.86874798641483,2.63669832903222,0.92408952046416,2.85329318279449,0.00432686820024368,0.0346653417373932
"NODE_2613_length_605_cov_0.532197_1",25.4676057906863,2.21088896821945,0.517223631183422,4.27453201076849,1.91539186290404e-05,0.000381099661978635
"NODE_2620_length_604_cov_0.650854_2",5.17411501975546,-4.83704029336598,1.50678470615221,-3.21017347310224,0.0013265488853704,0.0130353732307315
"NODE_2690_length_595_cov_1.204633_1",4.71214873082657,-5.70195435057401,1.54469457954707,-3.69131505093125,0.000223097591812398,0.00301745759712555
"NODE_2761_length_588_cov_0.947162_1",8.45400770666658,-3.58848442321436,1.03039161787493,-3.48264131905032,0.00049649309226803,0.00587374505963284
"NODE_2772_length_587_cov_0.788235_1",208.564348024025,1.04890616062401,0.186834928946297,5.61407958640061,1.97611252891532e-08,8.1324630997669e-07
"NODE_2839_length_581_cov_0.557540_1",13.7006617113932,-4.30190086308455,0.963720055909823,-4.46384905731077,8.0500284581476e-06,0.000186012750740537
"NODE_2882_length_575_cov_1.457831_1",4.85440555173805,5.52185266823469,1.54647462840031,3.57060669915197,0.000356155335706197,0.00444271487415891
"NODE_2884_length_557_cov_0.941767_1",43.2636431718641,3.33572857386942,0.453449348746597,7.35634218703782,1.8901810594169e-13,1.62521817876649e-11
"NODE_2953_length_568_cov_0.651731_2",2567.79202687811,-1.33160330637794,0.0578552855843503,-23.0161046294815,3.21573295013404e-117,7.74187707744771e-114
"NODE_2973_length_566_cov_0.828221_1",25.7382260355765,1.27887158407102,0.465692410239337,2.74617227155099,0.00602950935806182,0.0455048394342753
"NODE_3010_length_562_cov_0.647423_1",13.8953272480397,-3.65989829308359,0.892091886983101,-4.10260237368678,4.08528996734704e-05,0.000723523420424013
"NODE_3108_length_553_cov_0.609244_1",31.0739427353659,1.77002149236063,0.459307024791909,3.85367825184591,0.000116356481112745,0.00173454011318224
"NODE_3115_length_552_cov_0.776842_1",44.158925526591,-1.31698579923628,0.376625727952643,-3.49680253230572,0.000470870242213573,0.00561198073331276
"NODE_3244_length_540_cov_0.894168_1",351.95422885201,1.37131553381837,0.139903520782507,9.80186578685322,1.1052493852887e-22,2.12871031606603e-20
"NODE_3273_length_538_cov_0.748373_1",22.9784569358386,-3.04860902267233,0.57518270069993,-5.30024463350953,1.15647617688921e-07,3.92143154346586e-06
"NODE_3327_length_533_cov_0.666667_1",3.43834167832467,-5.24908295042651,1.70084564254344,-3.08616068332754,0.00202759218775827,0.0187386878772669
"NODE_3359_length_531_cov_0.843612_1",24.3802477945153,1.93124191027977,0.48856521009117,3.95288463114142,7.72146710925427e-05,0.00123929547103531
"NODE_3376_length_530_cov_0.487859_1",21.4902578516285,5.35544477649477,0.990678044795889,5.4058377538771,6.45061691513401e-08,2.35300912472502e-06
"NODE_3388_length_529_cov_0.579646_1",7.63638971207876,-4.49637622970773,1.28730023724994,-3.49287299077434,0.000477853729560064,0.00566715691584165
"NODE_3393_length_528_cov_1.396896_1",186.555231941832,-1.21919036998738,0.181564566399078,-6.71491356583093,1.88177730792556e-11,1.20810103168821e-09
"NODE_3408_length_527_cov_1.280000_1",152.162196402518,1.30903467337235,0.193753220516614,6.75619568997102,1.41662056879432e-11,9.21760545776302e-10
"NODE_3471_length_523_cov_0.715247_1",8.17736467615183,3.09823910023796,1.03922444946551,2.9812992773904,0.00287028138648951,0.0247234434274544
"NODE_3519_length_518_cov_0.659142_1",8.30527392177757,3.92277581592803,1.11337005349711,3.52333512438792,0.000426152147207617,0.00519474073115108
"NODE_3627_length_512_cov_0.618391_1",28.2714312347763,-2.61369885069008,0.488743210665619,-5.3477957210505,8.90318693125668e-08,3.10643804884065e-06
"NODE_3689_length_507_cov_1.409302_1",63.7698581444249,1.00890293281232,0.304428821667886,3.31408480736088,0.000919436157142707,0.00970851994877661
"NODE_3700_length_507_cov_0.448837_1",16.9943117995532,1.77516014504079,0.605261966049652,2.93287905834672,0.00335834685515196,0.0283691931711521
