"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_2797_length_584_cov_1.710059_1",0,NA,NA,NA,NA,NA
"NODE_2798_length_584_cov_1.145957_1",14.2924304158041,0.894591870898776,0.632154941943581,1.41514652744519,0.157025538793015,0.43353094569287
"NODE_2798_length_584_cov_1.145957_2",24.319017670098,0.221091987718564,0.496298201741131,0.445482145498254,0.655971359866658,0.866530067972005
"NODE_2798_length_584_cov_1.145957_3",0,NA,NA,NA,NA,NA
"NODE_2799_length_584_cov_0.980276_1",0,NA,NA,NA,NA,NA
"NODE_2799_length_584_cov_0.980276_2",141.852204350163,-0.273173495064689,0.195087603658635,-1.4002606518387,0.161435279229598,0.440652420346098
"NODE_2802_length_584_cov_0.735700_1",29.4076522117753,0.383436072528396,0.538496014901875,0.712049972362872,0.476433831716414,0.77266045797054
"NODE_2803_length_584_cov_0.725838_1",0,NA,NA,NA,NA,NA
"NODE_2804_length_584_cov_0.719921_1",7.68210122202018,-0.683620005458863,0.916239616215188,-0.746114873620907,0.455598025203772,0.761374655624113
"NODE_2805_length_584_cov_0.710059_1",0,NA,NA,NA,NA,NA
"NODE_2806_length_584_cov_0.700197_1",0,NA,NA,NA,NA,NA
"NODE_2807_length_584_cov_0.510848_1",0.151155150960299,0.909911155961966,4.0804728567969,0.222991596291669,0.82354204703304,NA
"NODE_2810_length_583_cov_1.021739_1",2.35768158412432,-0.864981204797091,1.44692355325069,-0.597807121774891,0.549968638130287,0.822646471760588
"NODE_2811_length_583_cov_0.901186_1",214.595173208407,-0.944970927262218,0.186081457855935,-5.07826485320112,3.80897473443534e-07,1.15347253750353e-05
"NODE_2812_length_583_cov_0.798419_1",192.563764828856,-0.272443454502825,0.169511214755082,-1.60722967442871,0.108003994752006,0.351510876469841
"NODE_2814_length_583_cov_0.788538_1",39.0220921771016,-0.287831232315299,0.372659012346544,-0.772371585763873,0.439894377916896,0.749537789591101
"NODE_2815_length_583_cov_0.719368_1",4.64497248141759,-1.9352591407672,1.14377470419194,-1.69199330399114,0.0906472503444849,0.314591007822376
"NODE_2817_length_582_cov_0.432806_1",0,NA,NA,NA,NA,NA
"NODE_2818_length_582_cov_1.231683_1",0.370569095263874,-0.0463294487862555,3.98246040412544,-0.011633373363427,0.99071812036485,NA
"NODE_2820_length_582_cov_0.863366_1",4.01325602470479,-1.61066043605528,1.18810833081087,-1.35565115931476,0.175210186065363,0.466406826786594
"NODE_2820_length_582_cov_0.863366_2",2.48259587548113,-2.63402324816289,1.80968395850259,-1.45551560856095,0.145526572290139,0.419838493455373
"NODE_2821_length_582_cov_0.764356_1",0.163539298046291,0.949636281297585,4.0804728567969,0.23272701831989,0.81597338761122,NA
"NODE_2821_length_582_cov_0.764356_2",0,NA,NA,NA,NA,NA
"NODE_2822_length_582_cov_0.756436_1",0.177070587803689,-1.01588608860098,4.0804728567969,-0.248962834517771,0.803389530132871,NA
"NODE_2823_length_582_cov_0.752475_1",0,NA,NA,NA,NA,NA
"NODE_2823_length_582_cov_0.752475_2",0.3643113911445,-2.01341831789968,4.03109496593761,-0.49947181470863,0.617447038002938,NA
"NODE_2824_length_582_cov_0.669307_1",0,NA,NA,NA,NA,NA
"NODE_2825_length_581_cov_0.657426_1",0,NA,NA,NA,NA,NA
"NODE_2826_length_582_cov_0.635644_1",0,NA,NA,NA,NA,NA
"NODE_2826_length_582_cov_0.635644_2",0.483035668592504,-2.41864181002875,3.52471027213676,-0.686195920597614,0.492589569897541,NA
"NODE_2829_length_582_cov_0.552475_1",0,NA,NA,NA,NA,NA
"NODE_2830_length_582_cov_0.542574_1",0,NA,NA,NA,NA,NA
"NODE_2830_length_582_cov_0.542574_2",0,NA,NA,NA,NA,NA
"NODE_2833_length_581_cov_1.408730_1",29.457917081754,0.156307361164475,0.425522836226874,0.367330135676051,0.713372777859202,0.896239149227819
"NODE_2834_length_581_cov_0.962302_1",1.48126404034674,-4.02765375987356,2.16712954330938,-1.85852007431129,0.0630951953781383,NA
"NODE_2835_length_581_cov_0.904762_1",0,NA,NA,NA,NA,NA
"NODE_2837_length_581_cov_0.652778_1",0,NA,NA,NA,NA,NA
"NODE_2839_length_581_cov_0.557540_1",13.7006617113932,-4.30190086308455,0.963720055909823,-4.46384905731077,8.0500284581476e-06,0.000186012750740537
"NODE_2840_length_580_cov_0.978131_1",15.8232989277519,0.352043641265329,0.633648976653322,0.555581487915725,0.578496989487455,0.836153797109283
"NODE_2841_length_580_cov_0.882704_1",43.0940841060785,0.190508578921056,0.35270315251173,0.540138577056581,0.589101468279965,0.83995367775186
"NODE_2842_length_580_cov_0.836978_1",2.36736442103051,-0.797827352829461,1.56153619206851,-0.510924663086169,0.609403810669377,0.849468296093661
"NODE_2843_length_580_cov_0.725646_1",0,NA,NA,NA,NA,NA
"NODE_2844_length_580_cov_0.693837_1",0,NA,NA,NA,NA,NA
"NODE_2845_length_580_cov_0.608350_1",0,NA,NA,NA,NA,NA
"NODE_2846_length_580_cov_0.600398_1",10.0530628635129,-1.42573861700128,0.779585621217432,-1.82884160276685,0.0674233405928726,0.257439702572238
"NODE_2847_length_580_cov_0.524851_1",5.74006601406472,0.670460479197181,0.989951698611284,0.677265850584136,0.498237293737486,0.790970184420044
"NODE_2848_length_579_cov_0.872510_1",0,NA,NA,NA,NA,NA
"NODE_2849_length_579_cov_0.762948_1",0,NA,NA,NA,NA,NA
"NODE_2850_length_579_cov_0.677291_1",0,NA,NA,NA,NA,NA
"NODE_2851_length_579_cov_0.613546_1",0,NA,NA,NA,NA,NA
"NODE_2851_length_579_cov_0.613546_2",0,NA,NA,NA,NA,NA
"NODE_2853_length_578_cov_2.331337_1",0,NA,NA,NA,NA,NA
"NODE_2855_length_578_cov_0.806387_1",1.88000112960435,2.27223020366758,2.05866544630918,1.10373941902084,0.26970619085004,0.594305885434884
"NODE_2856_length_574_cov_0.694611_1",1.26633864996376,3.74350222029434,2.71978608342194,1.37639582874267,0.168699118698627,NA
"NODE_2856_length_574_cov_0.694611_2",1.00226181881385,3.41920426776419,2.46789117305523,1.3854761121947,0.165906931878532,NA
"NODE_2857_length_578_cov_0.688623_1",0,NA,NA,NA,NA,NA
"NODE_2858_length_578_cov_0.640719_1",0,NA,NA,NA,NA,NA
"NODE_2859_length_578_cov_0.564870_1",0,NA,NA,NA,NA,NA
"NODE_2860_length_578_cov_0.556886_1",2.49268272452663,-1.11400801491749,1.51868322836911,-0.733535469482865,0.46323190268345,0.765157156696197
"NODE_2861_length_577_cov_1.456000_1",12.9288064336674,-1.31970223923772,0.695831323376334,-1.89658354676278,0.0578829238027346,0.231868783785497
"NODE_2864_length_577_cov_0.942000_1",23.3764343261639,0.626513600310439,0.517645509194902,1.21031398743294,0.226158432419417,0.540879373598324
"NODE_2865_length_577_cov_0.862000_1",76.311008640914,-0.125650350923245,0.270280356334732,-0.464888949486332,0.642010984433568,0.86043834921703
"NODE_2866_length_577_cov_0.792000_1",0,NA,NA,NA,NA,NA
"NODE_2866_length_577_cov_0.792000_2",0,NA,NA,NA,NA,NA
"NODE_2867_length_573_cov_0.702000_1",0,NA,NA,NA,NA,NA
"NODE_2868_length_576_cov_0.684000_1",3.21364063112146,-1.1612137024261,1.3710176734386,-0.846972088633771,0.397010679059541,0.716960860406304
"NODE_2869_length_574_cov_0.600000_1",0,NA,NA,NA,NA,NA
"NODE_2870_length_577_cov_0.576000_1",0,NA,NA,NA,NA,NA
"NODE_2871_length_577_cov_0.494000_1",7.1112545810485,1.55332904802128,0.979149848719955,1.58640584998501,0.112647274240867,0.360875998316551
"NODE_2872_length_576_cov_1.212425_1",11.7837005093945,2.12599821616654,0.80047426212173,2.65592326545439,0.00790916091286031,0.0556763301102666
"NODE_2873_length_576_cov_1.054108_1",5.49792238452474,-1.06824348175023,1.14721343532726,-0.931163677877866,0.351768903401088,0.680227819227405
"NODE_2874_length_576_cov_0.907816_1",1.86417293013267,-2.12789483824792,1.86537414489711,-1.14073353277087,0.253980827712556,0.574949546514318
"NODE_2874_length_576_cov_0.907816_2",0,NA,NA,NA,NA,NA
"NODE_2876_length_576_cov_0.821643_1",2.9435633909127,1.27224379504732,1.35255530464247,0.940622383928041,0.346898406842673,0.675147869420966
"NODE_2877_length_576_cov_0.727455_1",11.147501351326,-1.02883165423008,0.732315770823132,-1.40490167660006,0.160050517968816,0.438613115549147
"NODE_2878_length_576_cov_0.715431_1",0,NA,NA,NA,NA,NA
"NODE_2879_length_576_cov_0.709419_1",0.154632323148124,-0.933130755612702,4.0804728567969,-0.228682015139097,0.81911607425062,NA
"NODE_2880_length_576_cov_0.579158_1",0,NA,NA,NA,NA,NA
"NODE_2881_length_575_cov_1.512048_1",0,NA,NA,NA,NA,NA
"NODE_2882_length_575_cov_1.457831_1",4.85440555173805,5.52185266823469,1.54647462840031,3.57060669915197,0.000356155335706197,0.00444271487415891
"NODE_2883_length_575_cov_1.172691_1",0.405726665247817,2.04469629619447,3.77114153661276,0.542195586228518,0.587683775585401,NA
"NODE_2884_length_557_cov_0.941767_1",43.2636431718641,3.33572857386942,0.453449348746597,7.35634218703782,1.8901810594169e-13,1.62521817876649e-11
"NODE_2885_length_575_cov_0.853414_1",0,NA,NA,NA,NA,NA
"NODE_2886_length_575_cov_0.805221_1",0,NA,NA,NA,NA,NA
"NODE_2887_length_575_cov_0.783133_1",0,NA,NA,NA,NA,NA
"NODE_2888_length_575_cov_0.732932_1",4.86289523613735,0.0560637636828698,1.05643023706624,0.0530690638300562,0.95767688019271,0.984670975470403
"NODE_2890_length_575_cov_0.632530_1",0,NA,NA,NA,NA,NA
"NODE_2892_length_575_cov_0.550201_1",8.25406647377879,-1.49587865025561,0.819757733212689,-1.82478138314494,0.0680340263285246,0.258959554760352
"NODE_2893_length_573_cov_5.352113_1",0,NA,NA,NA,NA,NA
"NODE_2895_length_572_cov_1.082495_1",0,NA,NA,NA,NA,NA
"NODE_2896_length_574_cov_0.871227_1",0,NA,NA,NA,NA,NA
"NODE_2896_length_574_cov_0.871227_2",3.54076342407129,0.979685742110984,1.20839297906889,0.810734387803103,0.417518220868491,0.733169304697951
"NODE_2898_length_574_cov_0.748491_1",0,NA,NA,NA,NA,NA
"NODE_2900_length_574_cov_0.577465_1",1.00012092013756,-0.0453927618585223,2.3327400082723,-0.0194589888704063,0.984474952983309,NA
"NODE_2901_length_574_cov_0.559356_1",5.53768422758824,1.81395778548952,1.10870444992011,1.63610580404925,0.101817445692068,0.33857113329234
"NODE_2902_length_573_cov_0.820565_1",0.494319367290118,2.33026172841229,3.82530339033239,0.60917043450763,0.542411475105244,NA
"NODE_2904_length_573_cov_0.733871_1",1.82199953351264,0.716399429490953,1.76934294760641,0.404895744185776,0.68555414678811,0.881662183970285
"NODE_2906_length_573_cov_0.651210_1",7.27427037627333,-0.5496029561336,0.913167589602431,-0.601864282516732,0.547264481240713,0.821063568575569
"NODE_2907_length_573_cov_0.544355_1",0,NA,NA,NA,NA,NA
"NODE_2908_length_570_cov_0.540323_1",0.851351079098078,0.710438081156603,2.89304883496226,0.245567261973257,0.806017234457176,NA
"NODE_2909_length_572_cov_17.369697_1",0.815829775407409,1.8352350489976,2.72827637351655,0.672671972243091,0.501156002385776,NA
"NODE_2912_length_572_cov_1.092929_1",0,NA,NA,NA,NA,NA
"NODE_2913_length_572_cov_0.965657_1",80.2508096786742,0.710503383460593,0.273139328634761,2.60124891941383,0.0092885030141629,0.0636941723895777
"NODE_2915_length_572_cov_0.723232_1",0,NA,NA,NA,NA,NA
"NODE_2915_length_572_cov_0.723232_2",3.54796411664871,-0.435011858258087,1.19839830021959,-0.362994388575464,0.716609076126688,0.896239149227819
"NODE_2916_length_572_cov_0.622222_1",0,NA,NA,NA,NA,NA
"NODE_2916_length_572_cov_0.622222_2",0,NA,NA,NA,NA,NA
"NODE_2917_length_572_cov_0.571717_1",0,NA,NA,NA,NA,NA
"NODE_2917_length_572_cov_0.571717_2",0,NA,NA,NA,NA,NA
"NODE_2917_length_572_cov_0.571717_3",0,NA,NA,NA,NA,NA
"NODE_2918_length_572_cov_0.498990_1",0,NA,NA,NA,NA,NA
"NODE_2919_length_572_cov_0.460606_1",0,NA,NA,NA,NA,NA
"NODE_2921_length_572_cov_0.416162_1",0,NA,NA,NA,NA,NA
"NODE_2922_length_571_cov_1.319838_1",0,NA,NA,NA,NA,NA
"NODE_2923_length_571_cov_1.299595_1",0,NA,NA,NA,NA,NA
"NODE_2924_length_571_cov_1.123482_1",5.59975598878069,0.90808789846168,1.01945237849613,0.890760488293988,0.37305767643195,0.697540941101788
"NODE_2926_length_571_cov_0.908907_1",3.49935156287917,-1.27584219344176,1.30296302810347,-0.979185261533334,0.32748844958061,0.654365492548276
"NODE_2927_length_571_cov_0.682186_1",2.19091255925381,-0.663921875724231,1.69649000372348,-0.391350302251735,0.695538321847309,0.887627092418446
"NODE_2928_length_571_cov_0.578947_1",0.70006738460113,-2.94466244282678,3.06222892400515,-0.961607546628288,0.336246779225418,NA
"NODE_2930_length_571_cov_0.380567_1",0,NA,NA,NA,NA,NA
"NODE_2931_length_570_cov_1.764706_1",0,NA,NA,NA,NA,NA
"NODE_2931_length_570_cov_1.764706_2",0,NA,NA,NA,NA,NA
"NODE_2932_length_570_cov_1.586207_1",0,NA,NA,NA,NA,NA
"NODE_2932_length_570_cov_1.586207_2",0,NA,NA,NA,NA,NA
"NODE_2933_length_570_cov_0.855984_1",0.183604562899666,-1.04719165067151,4.0804728567969,-0.256634877236638,0.797460648345238,NA
"NODE_2934_length_570_cov_0.793103_1",0.684259156682025,0.15099643267964,3.14620666715715,0.0479931703965516,0.961721685570613,NA
"NODE_2935_length_570_cov_0.667343_1",244.719144116464,-0.109786347957653,0.150158207452535,-0.731137843346703,0.464694961296821,0.765261425959151
"NODE_2936_length_570_cov_0.649087_1",0,NA,NA,NA,NA,NA
"NODE_2937_length_570_cov_0.576065_1",0,NA,NA,NA,NA,NA
"NODE_2938_length_569_cov_1.632114_1",1.34407067366925,-0.726971265891302,2.07422244994347,-0.350478930507725,0.725979299685771,NA
"NODE_2939_length_569_cov_1.380081_1",0,NA,NA,NA,NA,NA
"NODE_2941_length_566_cov_0.670732_1",0,NA,NA,NA,NA,NA
"NODE_2941_length_566_cov_0.670732_2",0,NA,NA,NA,NA,NA
"NODE_2942_length_569_cov_0.526423_1",0,NA,NA,NA,NA,NA
"NODE_2943_length_569_cov_0.495935_1",0,NA,NA,NA,NA,NA
"NODE_2944_length_569_cov_0.323171_1",0.161490784084879,0.90581033352699,4.0804728567969,0.22198660922794,0.824324307572272,NA
"NODE_2945_length_568_cov_1.203666_1",0,NA,NA,NA,NA,NA
"NODE_2946_length_568_cov_1.189409_1",0.486221349705245,-2.43611791753546,3.85799874514849,-0.631446010862219,0.527748939684936,NA
"NODE_2947_length_568_cov_0.942974_1",8.85120903455157,-0.287595228407045,0.767605485329084,-0.374665415898831,0.707909315865714,0.894416502484267
"NODE_2948_length_568_cov_0.845214_1",0,NA,NA,NA,NA,NA
"NODE_2949_length_568_cov_0.837067_1",0.914851106925007,0.664054141051817,2.63605950334882,0.251911665957544,0.801109342192918,NA
"NODE_2953_length_568_cov_0.651731_1",3.41946145635268,-0.436938775619414,1.31280357659079,-0.332828751696499,0.739263553670234,0.902628875051031
"NODE_2953_length_568_cov_0.651731_2",2567.79202687811,-1.33160330637794,0.0578552855843503,-23.0161046294815,3.21573295013404e-117,7.74187707744771e-114
"NODE_2954_length_568_cov_0.582485_1",7.17802493334686,-0.539922531755131,0.855576883592633,-0.631062552190465,0.527999625270996,0.811464473565224
"NODE_2955_length_568_cov_0.515275_1",0.497996863703253,-0.95189109891445,3.55028413777911,-0.268116877966254,0.788609354575045,NA
"NODE_2957_length_567_cov_1.634694_1",2.92073534417568,0.601328536797606,1.33193902706973,0.451468516633627,0.651651911067736,0.864016263513032
"NODE_2958_length_567_cov_1.204082_1",0,NA,NA,NA,NA,NA
"NODE_2958_length_567_cov_1.204082_2",77.5600568045543,-0.375829928535321,0.292219243410126,-1.2861231318974,0.198400092306817,0.49755023148819
"NODE_2959_length_567_cov_0.761224_1",40.0462811770633,-0.186511310174323,0.367969278303533,-0.506866527103037,0.612248473439293,0.850425971411611
"NODE_2960_length_567_cov_0.755102_1",0,NA,NA,NA,NA,NA
"NODE_2961_length_567_cov_0.667347_1",0,NA,NA,NA,NA,NA
"NODE_2962_length_567_cov_0.661224_1",0,NA,NA,NA,NA,NA
"NODE_2964_length_567_cov_0.536735_1",0,NA,NA,NA,NA,NA
"NODE_2965_length_567_cov_0.530612_1",0,NA,NA,NA,NA,NA
"NODE_2966_length_567_cov_0.516327_1",9.87493422188609,1.79256887320892,0.788199915594593,2.27425661655478,0.0229505619514483,0.123471458990194
"NODE_2967_length_567_cov_0.475510_1",0,NA,NA,NA,NA,NA
"NODE_2968_length_567_cov_0.387755_1",0,NA,NA,NA,NA,NA
"NODE_2970_length_566_cov_1.141104_1",0,NA,NA,NA,NA,NA
"NODE_2970_length_566_cov_1.141104_2",0,NA,NA,NA,NA,NA
"NODE_2971_length_566_cov_0.899796_1",1.87422183914142,-0.703229908523343,1.67912807063817,-0.418806594220103,0.675357485185008,0.876508434276499
"NODE_2972_length_566_cov_0.889571_1",234.251986619179,-0.173349755071233,0.151427218217984,-1.14477276351792,0.252303300618475,0.573914144131707
"NODE_2973_length_566_cov_0.828221_1",25.7382260355765,1.27887158407102,0.465692410239337,2.74617227155099,0.00602950935806182,0.0455048394342753
"NODE_2975_length_566_cov_0.621677_1",2.31827306581143,-0.181595480772723,1.57480994450359,-0.115312632744369,0.908197325675489,0.965414156195691
"NODE_2976_length_566_cov_0.595092_1",0,NA,NA,NA,NA,NA
"NODE_2979_length_565_cov_0.897541_1",0,NA,NA,NA,NA,NA
"NODE_2981_length_565_cov_0.774590_1",4.85423496809253,-3.79210605446328,1.41459952388137,-2.68069230226977,0.00734700372776587,0.0529578187862165
"NODE_2983_length_565_cov_0.581967_1",0,NA,NA,NA,NA,NA
"NODE_2983_length_565_cov_0.581967_2",0.508947702892284,-2.49130085684354,3.18924480743217,-0.781156984574484,0.434710169760857,NA
"NODE_2985_length_565_cov_0.526639_1",0,NA,NA,NA,NA,NA
"NODE_2986_length_564_cov_1.677618_1",6.14493654672728,0.199054210487967,0.893423255230331,0.222799450677663,0.823691595559155,0.936962560824986
"NODE_2986_length_564_cov_1.677618_2",5.43711112862771,-0.225325221340372,0.985223217428786,-0.228704741579701,0.819098409214109,0.934365989188802
"NODE_2987_length_564_cov_1.498973_1",2.82327571350798,-1.09254859287695,1.42055536374781,-0.769099621710283,0.441834172754061,0.750152165659663
"NODE_2988_length_564_cov_1.494867_1",0.339613532572195,-1.9003866772318,4.03723235033438,-0.47071521089798,0.637844120590995,NA
"NODE_2988_length_564_cov_1.494867_2",2.22610583023288,1.14202678109836,1.54691134970633,0.738262591010902,0.460354894324623,0.764084390269927
"NODE_2989_length_562_cov_1.312115_1",107.512483761614,-0.772891203535916,0.251844117729968,-3.06892696364115,0.00214829104661937,0.0195909496012733
"NODE_2989_length_562_cov_1.312115_2",0,NA,NA,NA,NA,NA
"NODE_2990_length_564_cov_1.151951_1",1.20822616590809,0.542858173741776,2.33845784207107,0.232143664929615,0.816426431362001,NA
"NODE_2991_length_564_cov_1.041068_1",0.490283469458297,-0.483168333379994,3.28923204989229,-0.146893963712841,0.883215716497857,NA
"NODE_2992_length_564_cov_0.716632_1",0,NA,NA,NA,NA,NA
"NODE_2993_length_564_cov_0.665298_1",0,NA,NA,NA,NA,NA
"NODE_2994_length_560_cov_0.626283_1",0,NA,NA,NA,NA,NA
"NODE_2995_length_564_cov_0.622177_1",0,NA,NA,NA,NA,NA
"NODE_2996_length_564_cov_0.552361_1",5.8823780793956,-0.679733135604523,0.998533510783098,-0.680731420892869,0.496041450766305,0.789827905238016
"NODE_2997_length_563_cov_0.786008_1",0,NA,NA,NA,NA,NA
"NODE_2998_length_563_cov_0.761317_1",7.16867733106443,-0.329782283835877,0.933943242144545,-0.35310741483457,0.724007914263873,0.899786802758866
"NODE_2999_length_563_cov_0.751029_1",0,NA,NA,NA,NA,NA
"NODE_2999_length_563_cov_0.751029_2",0,NA,NA,NA,NA,NA
"NODE_3000_length_563_cov_0.728395_1",254.973492104732,-0.310755179925002,0.145254303285378,-2.13938708111434,0.0324043323462414,0.158725188450816
"NODE_3002_length_563_cov_0.539095_1",0,NA,NA,NA,NA,NA
"NODE_3003_length_562_cov_1.323711_1",61.1441808564709,-0.40121973671919,0.312056879420423,-1.28572629920663,0.19853859949474,0.497638394881403
"NODE_3004_length_562_cov_1.251546_1",0,NA,NA,NA,NA,NA
"NODE_3005_length_562_cov_1.063918_1",0.369324181764168,1.96343168690384,4.02545771052688,0.487753648925267,0.62572434624672,NA
"NODE_3007_length_562_cov_0.791753_1",0,NA,NA,NA,NA,NA
"NODE_3008_length_562_cov_0.729897_1",19.2770873155986,-0.232250811108308,0.522419848283075,-0.444567356833008,0.656632442058273,0.86669002426277
"NODE_3009_length_562_cov_0.688660_1",0,NA,NA,NA,NA,NA
"NODE_3010_length_562_cov_0.647423_1",13.8953272480397,-3.65989829308359,0.892091886983101,-4.10260237368678,4.08528996734704e-05,0.000723523420424013
"NODE_3010_length_562_cov_0.647423_2",0,NA,NA,NA,NA,NA
"NODE_3012_length_561_cov_1.198347_1",0.481449576001893,2.37454597742113,3.52992914663001,0.672689416355023,0.501144902207649,NA
"NODE_3015_length_561_cov_0.706612_1",0.501884075793736,-2.49847599016046,3.80993910731484,-0.655778457289134,0.511966679335466,NA
"NODE_3016_length_561_cov_0.679752_1",9.16587465417048,-0.905644677632659,0.79371629214301,-1.14101812775878,0.253862379375318,0.574949546514318
"NODE_3017_length_561_cov_0.667355_1",0,NA,NA,NA,NA,NA
"NODE_3018_length_561_cov_0.650826_1",0,NA,NA,NA,NA,NA
"NODE_3019_length_559_cov_0.619835_1",55.4291319893384,-0.328491073260347,0.312375694485941,-1.05158973332073,0.292987820140833,0.618201732681031
"NODE_3020_length_561_cov_0.609504_1",0.308551794173851,0.0336971630360185,4.0804728567969,0.00825815149827272,0.993411023310322,NA
"NODE_3022_length_561_cov_0.588843_1",0.33380416519026,-0.0391814155848947,4.0804728567969,-0.0096021752772181,0.992338690327418,NA
"NODE_3022_length_561_cov_0.588843_2",0,NA,NA,NA,NA,NA
"NODE_3023_length_561_cov_0.559917_1",261.431797918129,-0.0809479440537535,0.148610154575402,-0.544699951931495,0.585959897912316,0.838968233509984
"NODE_3024_length_561_cov_0.504132_1",1.20441700250704,3.69327856243616,2.49603080142811,1.47966065175279,0.138963831483495,NA
"NODE_3024_length_561_cov_0.504132_2",0,NA,NA,NA,NA,NA
"NODE_3026_length_560_cov_1.662526_1",2.71907509508277,4.87196900202197,1.83072281499029,2.66122700942459,0.00778564461196639,0.0551292335391444
"NODE_3027_length_560_cov_1.209110_1",0,NA,NA,NA,NA,NA
"NODE_3028_length_560_cov_0.805383_1",0,NA,NA,NA,NA,NA
"NODE_3029_length_560_cov_0.795031_1",0.649807652889949,-2.85382524525781,3.14285439852012,-0.908036098204737,0.36385914999631,NA
"NODE_3030_length_560_cov_0.755694_1",6.09918116517838,-0.562462287236784,1.14795025458864,-0.489970959097299,0.624154449042245,0.85445298311481
"NODE_3032_length_560_cov_0.706004_1",0,NA,NA,NA,NA,NA
"NODE_3033_length_560_cov_0.691511_1",15.7679709033906,0.195661424500359,0.583689561256234,0.335214877030268,0.737463000379387,0.902090806586218
"NODE_3034_length_560_cov_0.672878_1",0,NA,NA,NA,NA,NA
"NODE_3035_length_560_cov_0.635611_1",0,NA,NA,NA,NA,NA
"NODE_3037_length_560_cov_0.476190_1",0,NA,NA,NA,NA,NA
"NODE_3038_length_560_cov_0.461698_1",4.37653192924825,0.704446968575728,1.07597230541811,0.654707342399477,0.512656197008883,0.801996384851937
"NODE_3041_length_558_cov_0.639004_1",0.873972239084486,-3.35055853478451,3.00772840099482,-1.11398307562488,0.265286447343214,NA
"NODE_3042_length_558_cov_1.293139_1",0,NA,NA,NA,NA,NA
"NODE_3044_length_558_cov_0.950104_1",38.7066812367771,-0.0574807761716054,0.404804466155139,-0.141996398205686,0.887082850674982,0.957262197669215
"NODE_3044_length_558_cov_0.950104_2",39.1434782818058,-0.213766221346577,0.38185392808247,-0.559811502843592,0.575608016806199,0.835398193160806
"NODE_3045_length_558_cov_0.823285_1",0,NA,NA,NA,NA,NA
"NODE_3046_length_558_cov_0.569647_1",1.99838244191242,-1.63640473416298,1.79915706621346,-0.909539675492028,0.363065324764985,0.691788872819066
"NODE_3048_length_557_cov_1.806250_1",0,NA,NA,NA,NA,NA
"NODE_3049_length_557_cov_1.064583_1",101.663559770024,0.753613193377076,0.251944912321218,2.9911824233079,0.00277899425635922,0.0240662901877152
"NODE_3050_length_557_cov_0.962500_1",0,NA,NA,NA,NA,NA
"NODE_3050_length_557_cov_0.962500_2",0,NA,NA,NA,NA,NA
"NODE_3051_length_557_cov_0.858333_1",0,NA,NA,NA,NA,NA
"NODE_3052_length_557_cov_0.829167_1",0,NA,NA,NA,NA,NA
"NODE_3053_length_557_cov_0.818750_1",10.0938228993271,-0.641155484481785,0.717129013895732,-0.894058770539449,0.37129044725546,0.696712199351145
"NODE_3054_length_557_cov_0.816667_1",90.5038273000825,0.135042662931896,0.245620471897673,0.549802147551264,0.582455085522671,0.837269547100296
"NODE_3055_length_557_cov_0.772917_1",0,NA,NA,NA,NA,NA
"NODE_3056_length_557_cov_0.656250_1",1.20178385172129,-3.73874571347574,2.29644629055301,-1.62805711104848,0.103512776542987,NA
"NODE_3057_length_557_cov_0.643750_1",3.3479452234344,0.282346258154122,1.25032331634218,0.225818597848856,0.821342511675655,0.935595976749061
"NODE_3058_length_557_cov_0.639583_1",30.7892421419008,0.219558610391842,0.451638209671572,0.486138253341105,0.626869146596937,0.855306018947081
"NODE_3058_length_557_cov_0.639583_2",0,NA,NA,NA,NA,NA
"NODE_3059_length_557_cov_0.535417_1",2.00751837146503,-1.54484751892044,1.83449278352072,-0.842111526847,0.399725529750611,0.719695988591604
"NODE_3061_length_557_cov_0.460417_1",1.20623584106214,-0.465750718397501,2.16255077070892,-0.21537099831641,0.829478079434942,NA
"NODE_3062_length_556_cov_1.828810_1",1.42535558152155,0.864362728902994,1.95785393595364,0.441484787516581,0.658862072212756,NA
"NODE_3063_length_556_cov_1.031315_1",0,NA,NA,NA,NA,NA
"NODE_3064_length_556_cov_0.762004_1",0,NA,NA,NA,NA,NA
"NODE_3064_length_556_cov_0.762004_2",0,NA,NA,NA,NA,NA
"NODE_3065_length_556_cov_0.762004_1",0,NA,NA,NA,NA,NA
"NODE_3066_length_552_cov_0.722338_1",0,NA,NA,NA,NA,NA
"NODE_3068_length_556_cov_0.718163_1",3.22979401583951,-1.8923065119526,1.40939543165293,-1.34263704099943,0.179389530190028,0.470714216820155
"NODE_3069_length_556_cov_0.713987_1",0,NA,NA,NA,NA,NA
"NODE_3070_length_556_cov_0.693111_1",0,NA,NA,NA,NA,NA
"NODE_3072_length_556_cov_0.490605_1",0,NA,NA,NA,NA,NA
"NODE_3073_length_556_cov_0.461378_1",0,NA,NA,NA,NA,NA
"NODE_3073_length_556_cov_0.461378_2",0,NA,NA,NA,NA,NA
"NODE_3074_length_556_cov_0.430063_1",0.617835575502336,-0.0638750093352964,3.2667058175107,-0.0195533399404696,0.984399686041777,NA
"NODE_3076_length_555_cov_1.788703_1",0,NA,NA,NA,NA,NA
"NODE_3077_length_555_cov_1.527197_1",0.662665721843888,-0.137670608875401,3.18296421281206,-0.0432523269728417,0.965500393193986,NA
"NODE_3078_length_555_cov_1.194561_1",0,NA,NA,NA,NA,NA
